CommodityID,Month-year,Wholesale Price Index,Inflation (CPI) %
CD89,2016-13-01,93.2,0.68
CD96,2016-10-01,146.6,1.22
CD86,2020-07-01,157.9,0.39
CD93,2020-12-01,148.5,1.1
CD77,2015-07-01,116.4,0.76
CD88,2020-07-01,100.7,0.91
CD72,2012-05-01,123.5,0.1
CD79,2012-08-01,149.9,1.46
CD80,2018-10-01,140.7,1.95
CD111,2019-06-01,117.7,0.16
CD56,2019-09-01,151.4,0.13
CD100,2020-11-01,101.2,0.15
CD23,2020-05-01,133.3,0.91
CD111,2015-05-01,149.9,0.79
CD118,2013-01-01,118.5,1.76
CD90,2017-12-01,104.4,1.88
CD32,2014-01-01,159.9,0.87
CD123,2014-05-01,149.8,1.16
CD139,2013-02-01,112.7,0.56
CD28,2016-11-01,96.4,1.81
CD60,2018-08-01,129.3,1.5
CD20,2016-08-01,126.4,1.15
CD122,2015-07-01,95.5,1.64
CD110,2018-09-01,95.3,1.64
CD68,2019-01-01,146.3,1.03
CD121,2016-10-01,127.9,1.54
CD135,2012-07-01,118.8,0.4
CD99,2020-10-01,107.6,1.23
CD48,2019-01-01,139.8,1.25
CD78,2019-13-01,111.7,0.91
CD35,2015-08-01,152.3,0.18
CD12,2020-07-01,129.5,0.51
CD77,2019-10-01,161.8,0.94
CD105,2014-07-01,117.6,0.21
CD75,2017-04-01,143.8,1.33
CD53,2019-09-01,127.8,1.01
CD125,2019-02-01,90.5,1.52
CD5,2020-09-01,92.2,1.95
CD77,2016-12-01,94.1,0.47
CD68,2017-11-01,110.7,1.49
CD51,2015-13-01,142.2,1.8
CD7,2015-10-01,95.6,0.99
CD56,2017-07-01,111.8,1.34
CD66,2018-05-01,90.2,0.89
CD82,2012-10-01,121.6,1.42
CD74,2020-08-01,159.9,0.15
CD50,2015-02-01,116.9,1.13
CD114,2016-11-01,153.3,0.27
CD141,2014-10-01,97.9,0.34
CD29,2015-10-01,144.4,0.34
CD59,2012-05-01,132.6,0.46
CD132,2018-04-01,124.2,1.07
CD90,2018-01-01,158.9,0.88
CD5,2017-11-01,107.5,1.19
CD54,2012-04-01,149.7,0.69
CD7,2015-12-01,134.2,1.33
CD99,2016-12-01,106.6,0.15
CD23,2016-09-01,127.2,1.44
CD124,2015-10-01,114.4,0.53
CD17,2014-10-01,109.8,1.68
CD92,2017-06-01,90.5,0.08
CD97,2017-01-01,152.9,1.82
CD49,2012-13-01,126.6,1.07
CD117,2020-06-01,157.6,0.19
CD139,2014-07-01,109.1,1.18
CD18,2012-06-01,158.8,0.83
CD65,2012-07-01,136.6,1.23
CD99,2018-06-01,108.2,1.72
CD135,2012-09-01,91.8,0.31
CD58,2016-04-01,134.3,1.52
CD76,2020-12-01,135.8,0.14
CD56,2014-01-01,151.0,0.32
CD88,2017-04-01,140.1,1.86
CD123,2018-13-01,103.6,0.4
CD51,2017-06-01,114.6,1.91
CD46,2016-07-01,120.5,0.55
CD111,2016-11-01,106.6,0.32
CD95,2015-06-01,146.7,0.32
CD55,2020-07-01,123.5,0.62
CD14,2012-04-01,96.4,0.3
CD33,2012-10-01,150.4,0.97
CD130,2019-01-01,126.7,0.46
CD9,2012-11-01,100.4,1.53
CD61,2019-10-01,153.1,1.43
CD100,2016-10-01,145.7,1.7
CD135,2015-12-01,124.8,1.84
CD2,2020-11-01,133.0,1.11
CD129,2016-12-01,105.8,0.55
CD11,2020-11-01,125.9,0.23
CD4,2020-04-01,104.4,0.02
CD128,2020-11-01,139.2,1.86
CD60,2016-06-01,91.6,1.1
CD60,2017-10-01,130.9,0.26
CD18,2012-11-01,160.1,0.92
CD69,2017-09-01,150.0,0.37
CD113,2015-01-01,157.3,0.35
CD5,2019-06-01,147.7,0.53
CD124,2012-10-01,132.9,1.61
CD135,2012-06-01,131.0,1.98
CD11,2017-07-01,111.3,1.33
CD123,2017-01-01,102.0,0.38
CD19,2020-06-01,139.8,0.25
CD59,2020-02-01,112.6,1.73
CD76,2018-10-01,153.2,1.26
CD108,2014-04-01,155.8,1.15
CD32,2017-08-01,155.6,0.19
CD20,2014-09-01,104.1,1.9
CD134,2012-11-01,132.0,0.22
CD93,2016-02-01,112.1,0.06
CD8,2016-07-01,111.2,0.7
CD39,2014-07-01,103.9,1.06
CD89,2016-06-01,126.5,0.6
CD82,2016-04-01,135.0,0.31
CD105,2017-08-01,153.2,0.49
CD54,2018-13-01,135.7,1.21
CD77,2014-07-01,118.2,1.62
CD17,2016-12-01,98.4,1.84
CD8,2012-09-01,129.3,0.09
CD5,2015-12-01,99.0,0.3
CD35,2019-01-01,106.9,1.62
CD60,2020-10-01,104.9,1.61
CD86,2016-06-01,109.3,0.31
CD36,2014-05-01,106.8,0.48
CD106,2015-08-01,142.7,0.69
CD111,2014-05-01,113.3,1.28
CD82,2017-10-01,90.4,0.59
CD79,2014-06-01,106.3,0.77
CD30,2012-11-01,122.7,0.86
CD23,2015-11-01,138.7,1.07
CD73,2018-11-01,146.4,0.04
CD66,2016-02-01,131.9,0.73
CD47,2015-06-01,157.8,1.59
CD91,2020-05-01,99.0,0.34
CD45,2015-12-01,148.6,0.32
CD92,2018-08-01,124.7,1.73
CD109,2020-12-01,135.5,0.13
CD121,2016-02-01,105.7,0.81
CD61,2014-05-01,117.9,1.06
CD69,2014-04-01,127.6,0.41
CD138,2020-12-01,158.3,1.39
CD31,2016-10-01,114.0,1.91
CD125,2013-01-01,159.0,0.53
CD52,2015-10-01,105.2,0.35
CD4,2019-07-01,92.8,0.11
CD126,2018-08-01,95.4,0.79
CD61,2019-10-01,108.6,0.19
CD88,2019-10-01,123.4,1.46
CD11,2017-12-01,115.7,1.38
CD74,2016-10-01,95.6,1.36
CD90,2019-10-01,121.0,1.04
CD56,2018-01-01,137.5,1.89
CD26,2017-12-01,143.8,1.39
CD80,2016-10-01,144.8,1.03
CD77,2020-09-01,108.1,0.11
CD10,2013-01-01,137.1,1.07
CD29,2017-08-01,136.9,1.48
CD77,2017-01-01,107.5,0.4
CD77,2015-07-01,99.2,0.91
CD16,2020-12-01,97.1,1.07
CD68,2019-08-01,143.6,0.49
CD61,2020-09-01,136.0,0.07
CD88,2017-01-01,122.1,0.96
CD83,2014-10-01,104.0,0.78
CD30,2017-09-01,155.9,0.98
CD86,2019-05-01,123.3,1.24
CD11,2019-12-01,142.4,0.21
CD46,2020-10-01,116.1,0.2
CD34,2015-08-01,153.4,1.42
CD29,2012-11-01,109.9,0.62
CD118,2017-11-01,145.8,1.21
CD108,2015-01-01,151.8,1.42
CD7,2019-09-01,92.8,1.01
CD91,2014-06-01,103.4,1.93
CD135,2012-10-01,99.3,0.05
CD138,2020-01-01,136.9,0.31
CD102,2015-01-01,101.5,0.42
CD66,2018-06-01,119.3,1.9
CD131,2019-02-01,121.8,1.26
CD134,2016-04-01,136.3,0.46
CD83,2018-10-01,134.9,0.29
CD13,2014-06-01,117.0,1.26
CD30,2014-08-01,104.7,1.03
CD92,2014-11-01,107.3,0.21
CD60,2019-13-01,156.5,1.12
CD65,2016-06-01,111.6,1.74
CD115,2016-12-01,159.9,1.53
CD97,2019-04-01,159.2,0.49
CD138,2019-08-01,96.2,1.59
CD4,2017-07-01,99.5,0.17
CD47,2014-01-01,156.5,0.19
CD100,2015-02-01,97.2,1.09
CD58,2020-12-01,121.7,1.64
CD83,2012-09-01,138.2,0.91
CD76,2016-07-01,112.4,0.45
CD81,2017-08-01,161.6,1.83
CD83,2012-11-01,114.8,1.12
CD64,2019-01-01,160.0,1.5
CD71,2015-11-01,94.3,0.23
CD131,2020-12-01,151.8,1.27
CD64,2018-13-01,140.1,1.61
CD53,2020-11-01,159.7,1.39
CD107,2020-05-01,93.2,1.76
CD59,2015-01-01,112.1,1.32
CD1,2016-12-01,117.8,1.76
CD84,2016-07-01,107.5,1.57
CD65,2018-04-01,123.6,0.06
CD68,2020-12-01,150.4,0.16
CD72,2016-12-01,133.5,1.06
CD27,2016-05-01,118.9,0.2
CD59,2014-02-01,116.7,0.42
CD30,2017-08-01,96.9,1.18
CD133,2014-07-01,128.5,0.84
CD13,2019-09-01,151.9,0.63
CD135,2017-07-01,102.6,0.58
CD30,2012-04-01,153.4,0.77
CD47,2020-10-01,116.4,0.81
CD89,2017-01-01,145.4,1.7
CD7,2020-02-01,142.2,0.64
CD56,2014-09-01,154.1,0.53
CD60,2013-02-01,130.6,0.3
CD3,2012-11-01,92.7,1.88
CD92,2016-04-01,108.3,0.36
CD100,2015-10-01,102.1,0.75
CD71,2016-01-01,132.7,1.24
CD50,2020-01-01,118.8,1.49
CD81,2014-13-01,110.8,0.19
CD115,2018-02-01,145.1,1.89
CD44,2018-05-01,128.5,0.37
CD35,2019-04-01,143.5,1.18
CD112,2019-09-01,118.6,1.13
CD137,2018-07-01,158.4,0.75
CD51,2016-02-01,140.8,1.81
CD32,2017-09-01,154.7,1.56
CD123,2018-07-01,133.4,0.45
CD132,2012-04-01,125.2,1.76
CD132,2012-10-01,98.7,1.29
CD101,2017-10-01,122.4,0.86
CD44,2018-07-01,139.5,1.08
CD125,2014-08-01,126.9,1.15
CD108,2016-08-01,91.8,1.79
CD101,2015-13-01,129.9,0.52
CD123,2016-11-01,117.1,1.92
CD57,2020-09-01,151.4,1.9
CD140,2019-05-01,94.2,0.65
CD52,2016-12-01,95.8,1.29
CD136,2018-01-01,158.8,1.49
CD64,2018-06-01,105.8,0.16
CD29,2015-05-01,159.9,1.06
CD51,2017-09-01,133.2,1.77
CD132,2017-02-01,121.9,0.78
CD92,2017-08-01,106.2,1.74
CD96,2015-13-01,133.3,0.54
CD117,2012-08-01,153.4,0.62
CD101,2015-05-01,149.0,0.51
CD120,2019-11-01,130.0,1.63
CD3,2017-10-01,99.1,0.38
CD82,2015-05-01,154.6,0.09
CD23,2014-04-01,127.0,1.0
CD137,2016-11-01,116.8,0.69
CD56,2014-08-01,119.7,1.37
CD55,2016-13-01,126.8,0.9
CD36,2019-09-01,132.7,1.53
CD127,2019-08-01,147.5,1.84
CD15,2013-01-01,104.8,0.81
CD123,2016-02-01,98.0,1.33
CD58,2016-08-01,92.4,0.04
CD108,2020-11-01,141.2,0.09
CD121,2012-05-01,154.9,0.13
CD102,2016-11-01,140.8,1.89
CD115,2019-02-01,157.7,0.73
CD131,2017-13-01,95.1,0.34
CD139,2012-13-01,136.2,1.22
CD136,2019-01-01,150.2,1.69
CD77,2020-01-01,148.4,1.36
CD49,2018-10-01,93.8,0.05
CD53,2014-02-01,112.9,0.6
CD99,2017-09-01,148.2,0.76
CD19,2017-06-01,121.3,0.95
CD5,2014-12-01,99.5,0.93
CD102,2019-05-01,153.4,1.69
CD65,2020-09-01,102.2,1.98
CD83,2017-13-01,127.7,1.54
CD126,2018-09-01,122.9,0.8
CD64,2019-10-01,112.5,1.04
CD65,2014-02-01,100.1,0.03
CD8,2020-01-01,91.3,0.45
CD21,2014-13-01,135.3,0.3
CD46,2014-02-01,127.2,0.49
CD7,2015-02-01,154.8,0.85
CD103,2018-10-01,142.2,0.77
CD15,2016-09-01,145.0,1.21
CD80,2016-02-01,90.7,0.75
CD107,2020-12-01,108.5,0.18
CD116,2014-07-01,94.7,0.36
CD15,2020-04-01,124.4,1.1
CD55,2013-02-01,108.3,1.54
CD76,2014-08-01,114.2,0.86
CD82,2020-09-01,103.5,0.14
CD72,2014-07-01,125.2,1.3
CD63,2012-05-01,132.8,0.97
CD10,2020-11-01,92.4,0.26
CD139,2018-09-01,114.5,1.58
CD88,2015-09-01,155.1,0.31
CD93,2012-13-01,120.2,1.63
CD24,2019-07-01,97.7,1.14
CD37,2013-01-01,129.6,1.45
CD94,2015-06-01,116.5,0.6
CD102,2015-09-01,115.9,1.18
CD70,2017-05-01,139.1,1.04
CD79,2018-04-01,92.8,0.64
CD10,2016-04-01,139.2,0.54
CD136,2015-13-01,140.0,1.75
CD98,2017-13-01,161.3,0.44
CD77,2017-10-01,120.5,0.37
CD126,2015-13-01,161.5,1.11
CD82,2012-08-01,102.1,0.28
CD87,2016-08-01,100.6,0.32
CD134,2016-13-01,126.1,0.45
CD99,2017-09-01,146.9,0.72
CD139,2018-05-01,143.6,1.3
CD99,2018-07-01,131.1,1.13
CD76,2018-07-01,146.3,0.15
CD115,2017-08-01,136.0,1.63
CD27,2012-05-01,111.7,1.09
CD5,2020-04-01,115.1,1.09
CD125,2019-10-01,132.2,0.03
CD74,2012-10-01,152.6,1.57
CD116,2016-13-01,158.4,0.24
CD46,2014-05-01,90.3,1.44
CD46,2016-05-01,105.6,1.1
CD56,2020-07-01,145.2,0.38
CD28,2012-11-01,121.7,1.14
CD69,2018-08-01,161.0,0.32
CD14,2016-13-01,140.8,1.96
CD47,2014-08-01,109.2,0.69
CD38,2020-04-01,147.9,0.63
CD104,2019-11-01,150.6,1.73
CD60,2017-13-01,92.4,0.95
CD141,2012-08-01,129.1,1.04
CD25,2018-04-01,135.9,0.85
CD101,2018-05-01,155.4,0.9
CD20,2015-11-01,128.5,1.87
CD90,2015-02-01,90.4,1.97
CD61,2018-10-01,114.5,1.72
CD1,2014-08-01,110.3,0.35
CD82,2014-04-01,159.8,0.06
CD3,2014-04-01,122.4,1.76
CD73,2020-04-01,112.1,1.62
CD11,2018-07-01,111.1,0.8
CD23,2017-10-01,125.9,0.13
CD85,2018-05-01,152.3,0.21
CD43,2018-05-01,115.7,1.54
CD76,2016-05-01,93.5,1.24
CD29,2012-13-01,93.2,0.46
CD69,2019-11-01,128.3,1.03
CD8,2020-05-01,132.4,1.09
CD49,2017-06-01,108.7,0.39
CD18,2017-08-01,113.0,1.6
CD62,2018-05-01,147.0,0.07
CD88,2019-04-01,159.1,0.39
CD21,2014-01-01,116.5,2.0
CD90,2017-12-01,137.1,0.41
CD121,2018-04-01,105.0,1.31
CD67,2016-05-01,158.4,0.44
CD2,2012-05-01,155.1,1.18
CD57,2018-10-01,123.0,0.79
CD115,2019-08-01,140.5,0.59
CD72,2012-11-01,148.6,0.85
CD1,2014-10-01,150.3,1.71
CD10,2020-11-01,147.0,1.48
CD30,2016-07-01,105.4,1.54
CD139,2015-13-01,140.0,1.32
CD112,2015-01-01,110.9,1.28
CD74,2018-07-01,143.9,0.68
CD74,2016-09-01,138.0,0.84
CD58,2015-10-01,126.9,1.55
CD130,2019-08-01,94.4,1.94
CD16,2015-08-01,137.3,1.4
CD117,2019-09-01,91.7,0.9
CD125,2016-11-01,123.2,1.25
CD17,2018-12-01,148.8,0.62
CD12,2020-06-01,147.1,0.65
CD17,2014-08-01,112.2,0.45
CD7,2018-11-01,93.8,1.11
CD23,2016-08-01,97.0,1.84
CD11,2012-07-01,104.0,0.95
CD56,2020-06-01,127.0,0.53
CD45,2019-10-01,135.9,1.62
CD70,2016-10-01,155.9,1.41
CD7,2016-02-01,103.9,0.18
CD45,2016-05-01,91.9,1.57
CD7,2020-12-01,144.9,0.37
CD119,2014-01-01,97.4,0.78
CD111,2015-12-01,97.6,0.96
CD68,2018-04-01,98.9,0.4
CD80,2015-06-01,155.7,1.78
CD58,2020-10-01,102.8,1.46
CD25,2016-05-01,105.3,1.88
CD114,2018-08-01,125.0,0.84
CD61,2020-09-01,120.5,1.15
CD16,2015-07-01,160.5,1.35
CD135,2016-11-01,161.9,0.97
CD3,2016-05-01,114.2,1.2
CD38,2012-07-01,150.8,1.23
CD141,2019-02-01,133.9,0.98
CD124,2012-04-01,135.2,0.69
CD72,2020-07-01,122.0,0.45
CD10,2012-10-01,155.9,0.46
CD19,2014-12-01,109.5,1.48
CD25,2018-04-01,101.3,1.17
CD135,2014-02-01,127.6,1.66
CD1,2019-12-01,101.2,0.47
CD89,2014-08-01,113.7,1.7
CD1,2019-13-01,122.9,0.32
CD75,2020-02-01,111.1,1.72
CD42,2018-11-01,147.4,0.33
CD12,2015-01-01,106.0,0.49
CD138,2013-01-01,155.2,0.52
CD100,2016-05-01,96.2,0.44
CD128,2019-01-01,148.7,1.32
CD116,2018-12-01,139.7,1.69
CD105,2018-09-01,91.6,1.52
CD14,2014-07-01,129.1,0.78
CD83,2015-04-01,161.3,1.52
CD4,2014-08-01,147.9,1.28
CD16,2017-13-01,133.3,0.3
CD98,2019-01-01,130.5,1.33
CD41,2020-08-01,153.6,0.33
CD77,2015-10-01,115.3,0.17
CD12,2015-06-01,139.7,1.5
CD14,2012-10-01,135.9,1.66
CD67,2016-09-01,145.1,1.26
CD101,2019-04-01,150.9,1.43
CD94,2014-07-01,101.9,0.22
CD34,2015-08-01,135.3,0.89
CD52,2018-13-01,98.5,0.92
CD33,2019-02-01,106.7,0.99
CD124,2019-12-01,128.8,1.65
CD67,2017-01-01,96.9,0.3
CD58,2013-02-01,130.2,1.11
CD95,2014-06-01,126.8,1.61
CD50,2012-13-01,138.2,1.37
CD108,2019-06-01,139.1,0.84
CD6,2016-10-01,130.0,0.18
CD118,2020-01-01,126.1,1.6
CD77,2019-06-01,159.9,0.11
CD103,2014-02-01,94.6,1.6
CD131,2019-02-01,108.1,1.52
CD1,2020-02-01,140.2,1.27
CD30,2018-12-01,97.3,1.99
CD40,2014-05-01,136.3,1.88
CD8,2015-08-01,126.2,0.01
CD111,2020-12-01,123.5,0.91
CD20,2017-10-01,134.5,1.51
CD109,2015-09-01,105.6,0.72
CD85,2013-02-01,105.2,1.21
CD50,2017-07-01,111.6,1.54
CD83,2017-10-01,135.1,1.99
CD25,2016-06-01,92.4,1.72
CD80,2015-12-01,103.3,0.6
CD74,2017-10-01,95.7,1.58
CD46,2016-04-01,155.4,1.03
CD108,2014-12-01,116.2,0.69
CD90,2018-13-01,107.3,1.56
CD90,2015-05-01,91.7,0.33
CD19,2017-08-01,143.8,1.7
CD137,2018-13-01,115.7,0.75
CD123,2015-13-01,120.4,1.43
CD6,2017-08-01,127.7,1.21
CD94,2018-02-01,102.3,1.95
CD122,2017-04-01,126.1,1.99
CD109,2015-01-01,129.8,1.34
CD38,2012-06-01,161.8,0.76
CD97,2018-07-01,142.5,0.11
CD28,2019-06-01,104.2,0.4
CD137,2016-05-01,142.6,0.9
CD59,2018-10-01,113.5,1.85
CD29,2012-05-01,127.9,1.3
CD55,2012-12-01,100.4,1.35
CD73,2020-12-01,110.7,0.3
CD30,2017-07-01,141.9,2.0
CD47,2018-11-01,115.0,0.05
CD54,2018-01-01,146.2,1.64
CD90,2016-12-01,156.9,1.68
CD19,2017-02-01,144.7,1.76
CD3,2014-09-01,92.3,1.42
CD102,2020-07-01,131.6,1.53
CD87,2014-06-01,115.1,0.11
CD47,2016-06-01,153.0,1.35
CD33,2018-01-01,161.2,1.44
CD18,2013-02-01,96.4,0.6
CD44,2014-05-01,148.4,0.52
CD128,2014-11-01,102.1,0.9
CD73,2019-06-01,138.4,1.95
CD60,2019-08-01,161.5,0.63
CD61,2019-12-01,116.0,1.61
CD127,2014-02-01,106.1,0.37
CD93,2014-12-01,157.9,1.91
CD74,2018-02-01,119.3,1.45
CD89,2014-12-01,122.6,1.27
CD118,2019-10-01,111.0,1.29
CD75,2015-10-01,102.7,0.75
CD60,2018-04-01,92.5,1.42
CD127,2012-04-01,116.6,1.15
CD114,2016-04-01,100.8,0.63
CD7,2016-05-01,100.9,1.87
CD85,2018-10-01,131.3,0.62
CD63,2016-07-01,153.2,1.46
CD83,2014-13-01,113.2,0.21
CD38,2014-01-01,139.5,0.19
CD111,2012-06-01,157.3,0.75
CD86,2018-11-01,94.8,0.07
CD41,2018-09-01,101.5,1.03
CD130,2015-01-01,106.8,0.57
CD13,2018-04-01,110.0,1.68
CD134,2014-06-01,113.3,1.24
CD61,2018-09-01,138.1,0.18
CD62,2018-01-01,92.4,0.28
CD55,2017-06-01,154.4,1.43
CD5,2014-06-01,151.6,0.64
CD37,2017-13-01,102.7,1.41
CD100,2014-06-01,145.5,1.14
CD3,2015-04-01,161.8,1.75
CD82,2017-04-01,102.5,0.37
CD29,2019-07-01,121.1,1.52
CD62,2012-11-01,90.7,1.31
CD21,2015-05-01,159.1,1.04
CD11,2018-05-01,100.5,0.29
CD37,2013-01-01,125.7,1.39
CD2,2019-10-01,161.9,0.79
CD59,2018-04-01,148.6,1.49
CD73,2019-02-01,94.2,1.16
CD40,2013-02-01,129.4,0.26
CD56,2017-11-01,90.8,1.03
CD120,2019-07-01,159.0,0.15
CD50,2015-01-01,98.4,1.87
CD29,2014-08-01,108.4,1.02
CD23,2018-09-01,125.1,1.87
CD29,2015-12-01,150.2,0.94
CD80,2016-11-01,113.0,0.26
CD106,2018-06-01,110.8,1.01
CD65,2016-01-01,112.2,1.86
CD96,2012-13-01,145.9,1.46
CD42,2018-01-01,95.8,1.75
CD40,2017-05-01,122.2,0.26
CD118,2012-04-01,134.1,0.23
CD1,2017-04-01,118.9,0.09
CD9,2015-09-01,131.2,1.07
CD22,2014-08-01,114.1,0.6
CD64,2019-02-01,158.1,0.57
CD138,2014-04-01,114.5,0.38
CD22,2017-02-01,110.5,0.34
CD2,2020-06-01,106.1,1.06
CD124,2020-05-01,137.0,1.09
CD69,2018-02-01,144.8,0.79
CD55,2018-10-01,118.7,0.55
CD67,2018-07-01,131.6,0.46
CD61,2012-05-01,99.6,1.82
CD44,2019-11-01,91.8,0.35
CD28,2016-01-01,147.6,1.17
CD137,2018-06-01,121.9,0.9
CD2,2015-08-01,112.6,0.23
CD104,2014-07-01,129.1,1.55
CD54,2016-08-01,109.9,1.61
CD121,2018-07-01,91.8,1.85
CD95,2017-09-01,126.6,0.3
CD22,2017-11-01,98.9,1.17
CD17,2016-09-01,107.4,1.55
CD95,2016-02-01,113.1,0.48
CD29,2014-13-01,91.3,1.17
CD71,2020-05-01,130.4,1.54
CD83,2020-01-01,120.0,1.67
CD100,2012-10-01,154.9,1.76
CD71,2016-04-01,102.3,1.96
CD74,2019-07-01,137.4,0.06
CD56,2019-09-01,120.1,1.74
CD78,2017-04-01,129.3,0.76
CD56,2014-08-01,139.5,0.19
CD72,2016-13-01,146.3,0.5
CD115,2020-01-01,112.1,0.48
CD70,2016-11-01,104.6,0.68
CD2,2014-01-01,151.9,0.08
CD142,2019-04-01,160.1,0.8
CD41,2019-07-01,107.6,1.46
CD67,2016-12-01,96.7,1.82
CD43,2019-11-01,116.7,0.3
CD75,2018-12-01,132.1,1.21
CD70,2019-13-01,145.8,0.47
CD14,2017-10-01,146.9,0.82
CD45,2016-11-01,144.4,0.21
CD107,2020-09-01,146.8,1.06
CD3,2020-07-01,149.0,1.62
CD98,2017-04-01,93.7,1.65
CD121,2019-09-01,142.2,0.5
CD92,2012-12-01,147.2,0.61
CD30,2018-11-01,149.5,0.37
CD71,2020-10-01,123.5,0.65
CD77,2017-01-01,126.6,1.89
CD122,2015-10-01,160.4,1.21
CD73,2012-09-01,152.6,0.22
CD142,2014-01-01,150.5,1.39
CD76,2015-05-01,161.0,0.35
CD8,2016-06-01,116.0,1.75
CD49,2015-02-01,149.1,1.23
CD26,2020-06-01,140.2,1.43
CD17,2019-10-01,156.7,1.54
CD118,2019-13-01,151.6,0.54
CD53,2019-01-01,126.0,0.83
CD43,2012-05-01,125.5,0.37
CD108,2016-06-01,139.1,1.63
CD68,2020-12-01,90.6,1.5
CD5,2017-06-01,110.5,0.09
CD122,2018-11-01,98.6,1.19
CD119,2017-04-01,159.4,0.25
CD82,2018-06-01,96.8,0.88
CD77,2014-06-01,104.4,1.02
CD115,2015-13-01,160.6,0.05
CD116,2020-12-01,90.6,1.5
CD86,2012-08-01,140.8,1.98
CD100,2014-04-01,96.8,1.81
CD97,2015-02-01,125.8,0.49
CD132,2019-10-01,121.4,1.12
CD94,2018-01-01,125.0,1.62
CD19,2019-11-01,97.2,0.23
CD71,2020-01-01,155.1,0.51
CD70,2020-04-01,92.8,1.02
CD55,2020-12-01,115.3,1.38
CD48,2013-01-01,108.1,0.83
CD75,2017-02-01,141.3,0.69
CD112,2016-02-01,153.5,0.16
CD54,2016-04-01,149.3,1.51
CD30,2018-02-01,108.8,1.44
CD74,2019-01-01,113.1,0.79
CD31,2017-05-01,100.7,1.47
CD109,2020-07-01,128.2,1.96
CD2,2014-08-01,98.1,1.2
CD36,2016-13-01,129.9,1.94
CD91,2015-01-01,99.4,0.65
CD12,2020-10-01,133.5,1.35
CD121,2016-07-01,149.2,1.11
CD121,2019-11-01,107.6,0.15
CD131,2019-04-01,104.7,1.15
CD40,2017-05-01,129.4,1.14
CD7,2014-01-01,94.4,0.63
CD81,2019-10-01,155.3,1.27
CD64,2015-01-01,149.5,0.29
CD14,2017-05-01,137.8,1.83
CD11,2020-12-01,139.6,1.48
CD86,2016-13-01,96.7,0.43
CD127,2017-02-01,161.1,0.03
CD142,2015-12-01,95.5,1.64
CD136,2016-11-01,112.9,0.31
CD16,2015-02-01,123.7,0.89
CD32,2017-02-01,95.6,0.03
CD23,2017-09-01,102.4,0.67
CD7,2018-08-01,116.6,1.88
CD57,2020-02-01,151.5,1.33
CD64,2013-01-01,118.8,1.91
CD11,2015-09-01,156.5,0.66
CD139,2020-04-01,130.2,1.32
CD90,2019-02-01,156.6,1.0
CD86,2016-06-01,122.0,1.52
CD105,2016-06-01,143.8,1.64
CD129,2012-06-01,91.3,1.18
CD32,2018-10-01,100.8,0.66
CD45,2015-01-01,93.4,0.53
CD28,2018-04-01,126.4,1.41
CD114,2020-11-01,145.9,1.82
CD135,2016-02-01,133.9,0.65
CD47,2017-06-01,95.7,1.99
CD11,2019-09-01,136.8,1.05
CD118,2019-04-01,156.9,0.17
CD70,2012-07-01,105.2,1.01
CD132,2019-06-01,129.5,1.53
CD91,2014-09-01,108.4,0.65
CD49,2014-13-01,116.2,1.49
CD47,2014-01-01,117.8,0.75
CD17,2015-07-01,152.3,0.67
CD57,2014-09-01,144.0,1.38
CD29,2017-02-01,151.3,1.74
CD54,2018-09-01,147.4,1.03
CD103,2012-12-01,102.8,1.37
CD73,2020-05-01,131.6,0.82
CD128,2017-09-01,141.4,1.19
CD31,2018-04-01,157.0,0.23
CD44,2019-01-01,161.5,1.66
CD104,2020-12-01,139.7,1.69
CD115,2019-02-01,126.7,1.15
CD57,2017-07-01,105.0,0.76
CD131,2018-02-01,156.3,1.24
CD45,2018-11-01,96.0,1.89
CD3,2015-11-01,90.5,0.56
CD87,2018-08-01,115.4,1.29
CD97,2014-12-01,154.9,1.37
CD117,2018-11-01,116.8,1.04
CD31,2019-02-01,125.7,1.75
CD18,2012-08-01,119.1,0.71
CD34,2016-05-01,120.3,1.51
CD81,2017-07-01,92.9,0.42
CD126,2019-13-01,123.8,0.83
CD2,2012-13-01,128.8,0.74
CD127,2012-06-01,103.2,0.37
CD87,2012-06-01,139.2,1.45
CD15,2016-12-01,154.7,1.42
CD126,2019-04-01,152.1,1.58
CD32,2016-05-01,151.6,1.97
CD58,2014-01-01,101.6,0.89
CD104,2014-09-01,136.3,0.2
CD66,2014-06-01,91.3,1.99
CD60,2019-07-01,94.8,1.65
CD45,2020-02-01,145.1,0.54
CD3,2019-10-01,120.7,0.01
CD20,2015-11-01,138.6,0.29
CD119,2016-01-01,148.1,1.89
CD102,2019-02-01,150.0,0.89
CD104,2012-05-01,118.9,1.12
CD133,2020-02-01,125.8,1.12
CD131,2020-11-01,109.3,1.23
CD136,2014-04-01,128.8,1.35
CD111,2013-01-01,115.6,0.43
CD82,2013-02-01,148.2,1.68
CD76,2015-08-01,111.4,0.63
CD90,2015-09-01,107.8,0.17
CD131,2017-12-01,120.1,1.23
CD7,2020-06-01,96.1,1.7
CD132,2019-10-01,96.7,0.24
CD140,2020-10-01,143.9,0.45
CD138,2017-09-01,126.8,1.99
CD34,2018-04-01,122.4,1.76
CD54,2016-09-01,135.1,1.86
CD117,2016-08-01,158.3,0.55
CD75,2018-08-01,104.2,0.54
CD50,2018-12-01,123.2,1.65
CD96,2016-04-01,142.2,1.36
CD13,2019-11-01,90.9,1.46
